COUNTRY;COUNTY;TYPE;UKNIWM_ID;CIVIL_PARISH ;UKNIWM_WEB;COMMEMORATION;LATITUDE;LONGITUDE;MAP;NOTES
SCOTLAND;COOKNEY ;CIVIC;8680;FALSE;https://www.iwm.org.uk/memorials/item/memorial/8680;First World War (1914-1918);5,703,062,632;-2,214,134,979;https://www.google.com/maps/search/?api=1&query=57.030626318583,-2.214134978661&query_place_id=;NONE
SCOTLAND;CORGARFF;CIVIC;8568;FALSE;https://www.iwm.org.uk/memorials/item/memorial/8568;First World War (1914-1918), Second World War (1939-1945);5,716,058,536;-3,193,946,135;https://www.google.com/maps/search/?api=1&query=57.160585359308,-3.193946134597&query_place_id=;NONE
SCOTLAND;COULL;CIVIC;NOT LISTED;TRUE;NONE;UNKNOWN;NONE;NONE;NONE;NONE
SCOTLAND;CRATHIE ;CIVIC;NOT LISTED;TRUE;NONE;UNKNOWN;NONE;NONE;NONE;NONE
SCOTLAND;CRIMOND;CIVIC;8569;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8569;First World War (1914-1918), Second World War (1939-1945);5,760,087,891;-1,911,693,563;https://www.google.com/maps/search/?api=1&query=57.600878914759,-1.911693563423&query_place_id=;NONE
SCOTLAND;CRUDEN;CIVIC;8570;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8570;First World War (1914-1918), Second World War (1939-1945), Korean War (1950-1953);5,741,901,452;-1,883,561,546;https://www.google.com/maps/search/?api=1&query=57.419014517599,-1.883561545564&query_place_id=;NONE
SCOTLAND;CRUDIE ;CIVIC;8648;FALSE;https://www.iwm.org.uk/memorials/item/memorial/8648;First World War (1914-1918), Second World War (1939-1945), Second World War (1939-1945): Far East Prisoners of War;5,760,692,393;-2,345,032,781;https://www.google.com/maps/search/?api=1&query=57.606923926246,-2.345032781125&query_place_id=;NONE
SCOTLAND;CULSALMOND ;CIVIC;8571;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8571;First World War (1914-1918);5,738,540,396;-2,583,901,561;https://www.google.com/maps/search/?api=1&query=57.385403961282,-2.583901561310&query_place_id=;NONE
SCOTLAND;CULVIE;CIVIC;8650;FALSE;https://www.iwm.org.uk/memorials/item/memorial/8650;First World War (1914-1918), Second World War (1939-1945);575,775,189;-2,677,204,242;https://www.google.com/maps/search/?api=1&query=57.577518902692,-2.677204242387&query_place_id=;NONE
SCOTLAND;DAVIOT;CIVIC;8573;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8573;First World War (1914-1918), Second World War (1939-1945);5,734,431,941;-2,418,428,206;https://www.google.com/maps/search/?api=1&query=57.344319412215,-2.418428206035&query_place_id=;NONE
SCOTLAND;DINNET;CIVIC;57111;FALSE;https://www.iwm.org.uk/memorials/item/memorial/57111;First World War (1914-1918), Second World War (1939-1945): Far East Prisoners of War;5,707,597,625;-2,892,818,355;https://www.google.com/maps/search/?api=1&query=57.075976254206,-2.892818354606&query_place_id=;NONE
SCOTLAND;DRUMBLADE ;CIVIC;8574;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8574;First World War (1914-1918), Second World War (1939-1945);5,744,115,408;-2,704,635,001;https://www.google.com/maps/search/?api=1&query=57.441154082951,-2.704635000683&query_place_id=;NONE
SCOTLAND;DRUMOAK;CIVIC;8575;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8575;First World War (1914-1918), Second World War (1939-1945);5,708,094,374;-2,342,375,164;https://www.google.com/maps/search/?api=1&query=57.080943738161,-2.342375163836&query_place_id=;NONE
SCOTLAND;DUNNOTTAR;CIVIC;NOT LISTED;TRUE;NONE;UNKNOWN;NONE;NONE;NONE;NONE
SCOTLAND;DURRIS;CIVIC;8679;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8679;Second World War (1939-1945), First World War (1914-1918);5,706,775,939;-2,786,447,411;https://www.google.com/maps/search/?api=1&query=57.067759387055,-2.786447411030&query_place_id=;NONE
SCOTLAND;DYCE;CIVIC;5822;TRUE;https://www.iwm.org.uk/memorials/item/memorial/5822;First World War (1914-1918), Second World War (1939-1945);5,720,596,534;-2,187,043,961;https://www.google.com/maps/search/?api=1&query=57.205965344715,-2.187043961347&query_place_id=;NONE
SCOTLAND;ECHT;CIVIC;8575;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8575;First World War (1914-1918), Second World War (1939-1945);5,708,094,374;-2,342,375,164;https://www.google.com/maps/search/?api=1&query=57.080943738161,-2.342375163836&query_place_id=;NONE
SCOTLAND;ELLON;CIVIC;8577;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8577;First World War (1914-1918), Second World War (1939-1945), Post-1945 war or conflict;5,736,512,543;-2,070,786,786;https://www.google.com/maps/search/?api=1&query=57.365125426243,-2.070786785575&query_place_id=;NONE
SCOTLAND;FETTERANGUS;CIVIC;8578;FALSE;https://www.iwm.org.uk/memorials/item/memorial/8578;First World War (1914-1918), Second World War (1939-1945);5,754,520,559;-2,032,813,161;https://www.google.com/maps/search/?api=1&query=57.545205591889,-2.032813160894&query_place_id=;NONE
SCOTLAND;FETTERCAIRN;CIVIC;8681;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8681;First World War (1914-1918), Second World War (1939-1945);5,684,854,902;-2,583,545,835;https://www.google.com/maps/search/?api=1&query=56.848549021876,-2.583545835499&query_place_id=;NONE
SCOTLAND;FETTERESSO;CIVIC;NOT LISTED;TRUE;NONE;UNKNOWN;NONE;NONE;NONE;NONE
SCOTLAND;FINTRAY;CIVIC;8579;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8579;First World War (1914-1918);5,723,540,247;-2,266,592,978;https://www.google.com/maps/search/?api=1&query=57.235402468948,-2.266592977926&query_place_id=;NONE
SCOTLAND;FINZEAN;CIVIC;8580;FALSE;https://www.iwm.org.uk/memorials/item/memorial/8580;First World War (1914-1918), Second World War (1939-1945);5,702,205,807;-2,650,648,126;https://www.google.com/maps/search/?api=1&query=57.022058068013,-2.650648126266&query_place_id=;NONE
SCOTLAND;FORDOUN;CIVIC;8676;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8676;First World War (1914-1918), Second World War (1939-1945), Second World War - civilians;5,688,988,768;-2,447,274,546;https://www.google.com/maps/search/?api=1&query=56.889887677913,-2.447274546021&query_place_id=;NONE
SCOTLAND;FORDOUN (HALL);CIVIC;NOT LISTED;TRUE;NONE;UNKNOWN;NONE;NONE;NONE;NONE
SCOTLAND;FORDYCE;CIVIC;8655;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8655;First World War (1914-1918), Second World War (1939-1945), Second World War - civilians;5,765,877,267;-2,744,831,395;https://www.google.com/maps/search/?api=1&query=57.658772667802,-2.744831394839&query_place_id=;NONE
SCOTLAND;FORGLEN;CIVIC;8656;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8656;First World War (1914-1918), Second World War (1939-1945);5,755,592,329;-2,530,996,657;https://www.google.com/maps/search/?api=1&query=57.555923292629,-2.530996656852&query_place_id=;NONE
SCOTLAND;FORGUE;CIVIC;8581;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8581;First World War (1914-1918), Second World War (1939-1945);5,749,430,516;-2,651,204,659;https://www.google.com/maps/search/?api=1&query=57.494305164524,-2.651204658952&query_place_id=;NONE
