COUNTRY;COUNTY;TYPE;UKNIWM_ID;CIVIL_PARISH ;UKNIWM_WEB;COMMEMORATION;LATITUDE;LONGITUDE;MAP;NOTES
SCOTLAND;ABERDOUR;CIVIC;5850;True;https://www.iwm.org.uk/memorials/item/memorial/5850;Second World War (1939-1945), First World War (1914-1918);57.660195924117;-2.194607532233;https://www.google.com/maps/search/?api=1&query=57.660195924117,-2.194607532233&query_place_id=;NONE
SCOTLAND;ABOYNE & GLEN TANAR;CIVIC;5853;True;https://www.iwm.org.uk/memorials/item/memorial/5853;Second World War (1939-1945), First World War (1914-1918), Korean War (1950-1953), Second World War - civilians;57.076160345397;-2.780472441902;https://www.google.com/maps/search/?api=1&query=57.076160345397,-2.780472441902&query_place_id=;NONE
SCOTLAND;ALFORD;CIVIC;8550;True;https://www.iwm.org.uk/memorials/item/memorial/8550;Second World War (1939-1945), First World War (1914-1918);57.236224091327;-2.711091096903;https://www.google.com/maps/search/?api=1&query=57.236224091327,-2.711091096903&query_place_id=;NONE
SCOTLAND;ALVAH;CIVIC;8643;True;https://www.iwm.org.uk/memorials/item/memorial/8643;First World War (1914-1918), Second World War (1939-1945);57.631041158947;-2.540197888206;https://www.google.com/maps/search/?api=1&query=57.631041158947,-2.540197888206&query_place_id=;NONE
SCOTLAND;ARBUTHNOTT;CIVIC;5857;True;https://www.iwm.org.uk/memorials/item/memorial/5857;First World War (1914-1918), Second World War (1939-1945);56.868660547103;-2.328358751234;https://www.google.com/maps/search/?api=1&query=56.868660547103,-2.328358751234&query_place_id=;NONE
SCOTLAND;ARDALLIE;CIVIC;8633;False;https://www.iwm.org.uk/memorials/item/memorial/8633;UNKNOWN;57.4420599;-1.9861909;https://www.google.com/maps/search/?api=1&query=57.4420599,-1.9861909&query_place_id=;NONE
SCOTLAND;AUCHINDOIR;CIVIC;5858;True;https://www.iwm.org.uk/memorials/item/memorial/5858;Second World War (1939-1945), First World War (1914-1918);57.285673429446;-2.874002898310;https://www.google.com/maps/search/?api=1&query=57.285673429446,-2.874002898310&query_place_id=;NONE
SCOTLAND;AUCHTERLESS;CIVIC;8554;True;https://www.iwm.org.uk/memorials/item/memorial/8554;First World War (1914-1918), Second World War (1939-1945);57.463616744256;-2.479649655619;https://www.google.com/maps/search/?api=1&query=57.463616744256,-2.479649655619&query_place_id=;NONE
SCOTLAND;BALLATER;CIVIC;5855;False;https://www.iwm.org.uk/memorials/item/memorial/5855;First World War (1914-1918), Second World War (1939-1945), Second World War - civilians;57.048852823251;-3.039810472806;https://www.google.com/maps/search/?api=1&query=57.048852823251,-3.039810472806&query_place_id=;NONE
SCOTLAND;BANCHORY;CIVIC;5851;True;https://www.iwm.org.uk/memorials/item/memorial/5851;Second World War (1939-1945), First World War (1914-1918);57.051453116789;-2.506415436170;https://www.google.com/maps/search/?api=1&query=57.051453116789,-2.506415436170&query_place_id=;NONE
